Sex,School Code,Playing Years,Playing Often,Playing Hours,Playing Games,Parent Revenue,Father Education,Mother Education,Grade,PCA1,PCA2,Grade Category,Cluster
1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,64.75,-3.3446610629359697,-3.946391596440435,Medium,0
1.0,0.0,0.5,0.4,1.0,0.5,0.5,0.3333333333333333,0.16666666666666666,50.0,-4.269631886830193,0.6482963860521345,Low,1
0.0,0.1,0.25,0.8,0.2,0.5,0.25,0.6666666666666666,0.6666666666666666,70.0,-2.859396091340299,0.2646399662995247,Medium,2
0.0,0.1,0.5,1.0,0.8,0.5,0.5,0.6666666666666666,0.5,45.5,-3.4255427099123925,2.7185501895814115,Low,2
0.0,0.1,0.75,0.6000000000000001,0.6000000000000001,0.5,0.5,0.3333333333333333,0.3333333333333333,57.0,-3.2800978651769856,1.1382132889547867,Low,2
1.0,0.1,0.25,0.6000000000000001,0.6000000000000001,0.5,0.5,0.6666666666666666,0.3333333333333333,89.0,-3.056529169866862,0.3755059779424519,High,1
1.0,0.1,0.75,0.6000000000000001,0.6000000000000001,0.5,0.25,0.6666666666666666,0.3333333333333333,50.0,-3.110936984096575,1.2892158356492915,Low,1
0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.5,94.0,-2.3272193722948975,-3.7773316908086003,High,0
1.0,0.1,0.25,0.8,0.4,0.5,0.5,0.5,0.6666666666666666,85.0,-3.0747576121907656,0.7530267694255439,High,1
1.0,0.1,0.25,0.4,0.8,0.5,0.25,0.5,0.5,67.5,-2.939590025174711,0.07941883986357379,Medium,1
1.0,0.8,0.5,1.0,0.2,0.5,0.5,0.8333333333333333,0.8333333333333333,100.0,3.7965876865424457,2.8686526354525412,High,1
0.0,0.30000000000000004,0.5,0.2,0.6000000000000001,0.5,1.0,0.8333333333333333,0.6666666666666666,75.0,-0.9655525661246447,-0.04434215743400838,Medium,2
0.0,0.30000000000000004,0.5,0.2,0.6000000000000001,0.5,0.5,0.6666666666666666,0.6666666666666666,77.0,-0.8410817293530597,-0.16998497918409594,Medium,2
0.0,0.8,0.5,1.0,0.4,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,3.88424441227282,3.1591942631124796,High,2
